name,sessile,area,unet,unetpp,segformer,mean_dice
cju7ae7bq1f820987toc8si1d,True,0.0366868072802757,0.9594033138060799,0.9564535880433188,0.9491997934901951,0.9550188984465313
cju7afqon1ip40850ue2308b6,False,0.0473669024114729,0.9690178829390663,0.9629318966320517,0.9587731527552321,0.9635743107754501
cju7aifyo1p3n07552nxjx51f,False,0.0586801581678686,0.9737514043484482,0.9741357102350091,0.9592973219233552,0.9690614788356041
cju7aklv31h4309871m29l4e7,False,0.1020117724806737,0.9805449821748224,0.9812195966791951,0.9689627048254335,0.976909094559817
cju7azuu31mia0801pf9ib5ed,False,0.070070169967254,0.959849598061717,0.9703760552549712,0.9122537201743448,0.947493124497011
cju7b2l561oas0871decgslaf,False,0.087721214407938,0.9772356517852269,0.9747123881491419,0.9692017598976426,0.9737165999440037
cju7bgnvb1sf808717qa799ir,False,0.1873234463276836,0.9826265223501254,0.9851334531868128,0.9821073901996665,0.9832891219122016
cju7cl8zm1xcu0817ado0jpas,False,0.3361800728235684,0.9262988193265126,0.9740564305677945,0.9479724952087208,0.9494425817010094
cju7cue9b232j0801qdzk1ykj,True,0.0866052449453754,0.9398621609586856,0.9546411763611224,0.9193205538196455,0.9379412970464845
cju7d1tvt25bu08019dvw3uff,False,0.2781158373488214,0.9656412785865731,0.9639030981559672,0.9595133105672021,0.9630192291032474
cju7d5m0p23kn09871rk7pu3v,False,0.3803306874324726,0.6276163210312349,0.6263655613837129,0.8077402338472681,0.6872407054207387
cju7d7tly27h408016fyp5nr7,False,0.1561890208907254,0.967459073389787,0.9665606221268215,0.9726985010248522,0.9689060655138202
cju7dbppn28nx085097654msi,False,0.2955915224285831,0.9615542509950319,0.9309441575034428,0.9585604504763883,0.9503529529916209
cju7ddtz729960801uazp1knc,False,0.172467236675436,0.6080774598740579,0.9518718464407114,0.7940062757812686,0.7846518606986793
cju7dhpsc2dnn0818025m6857,False,0.4917565794393794,0.9703228550161356,0.9835829463024288,0.9787006285507031,0.9775354766230892
